target_gene,rank,integrated_score,causal_component,rwr,intdeg,gold
INSIG2,1084,0.276978159126365,0.5117004680187207,1.682152873292348e-05,2,0
LCLAT1,1085,0.2768013520540822,0.5111804472178887,4.833394134121366e-05,2,0
DTHD1,1086,0.2766763447360932,0.4128965158606344,0.0,0,0
GCFC2,1087,0.2766493496898685,0.0972438897555902,6.900756398538844e-06,1,0
MAP3K9,1088,0.2766245449817993,0.5106604264170567,3.8313657316199074e-05,1,0
EXOSC1,1089,0.2762709308372335,0.5096203848153926,9.28255115319057e-05,6,0
ZNF776,1090,0.2760941237649506,0.5091003640145606,0.0,0,0
NOD1,1091,0.2759173166926677,0.5085803432137286,0.000515061966463305,3,0
GTF3C5,1092,0.2757405096203849,0.5080603224128966,6.522349284526523e-06,1,0
MED20,1093,0.275563702548102,0.5075403016120645,0.00015295024201425472,4,0
DCAF17,1094,0.2752100884035361,0.5065002600104004,2.113412476712175e-05,4,0
HDAC5,1095,0.2750332813312532,0.5059802392095684,0.0006151690048228783,9,0
NPLOC4,1096,0.2748564742589703,0.5054602184087363,0.0006831464863793155,5,0
NKTR,1097,0.2746796671866874,0.5049401976079043,0.00011782148731995108,3,0
SLC66A2,1098,0.2745745720822238,0.4076963078523141,6.742125990066724e-06,2,0
TMEM106A,1099,0.2745028601144046,0.5044201768070723,0.0,0,0
CHCHD5,1100,0.2744372641455079,0.2168486739469578,8.658390509945345e-06,3,0
RAB7A,1101,0.2743260530421217,0.5039001560062403,0.00015757714827127666,11,0
ZNF33A,1102,0.2741492459698388,0.5033801352054083,0.0,0,0
RAB13,1103,0.2739724388975559,0.5028601144045762,8.871184811122649e-06,2,0
RAD1,1104,0.273795631825273,0.5023400936037441,1.3742027577255866e-05,4,0
YEATS2,1105,0.2736188247529901,0.5018200728029121,9.22923222699932e-05,3,0
DOCK8,1106,0.2732652106084243,0.500780031201248,0.00011465982060721091,2,0
MLX,1107,0.2731831378084813,0.3785751430057202,5.426124092194376e-05,4,0
FBXW5,1108,0.2730884035361415,0.500260010400416,6.39091028378834e-05,6,0
ENO2,1109,0.2729115964638585,0.499739989599584,8.602518334297824e-05,7,0
NUDT17,1110,0.2725579823192928,0.4986999479979199,1.361667129369297e-06,3,0
GMEB1,1111,0.2723811752470099,0.4981799271970878,0.0,0,0
TRAM2,1112,0.272204368174727,0.4976599063962558,0.0,3,0
CCNG2,1113,0.2718507540301612,0.4966198647945918,0.0001040856974298405,7,0
TM2D3,1114,0.2716739469578783,0.4960998439937597,1.5223184849634496e-07,1,0
ARMC10,1115,0.2714971398855954,0.4955798231929277,0.0,0,0
MXD4,1116,0.2713203328133126,0.4950598023920957,9.055140411313206e-05,6,0
PAAF1,1117,0.2711435257410297,0.4945397815912636,0.0,0,0
BCL7A,1118,0.2709667186687468,0.4940197607904316,7.224694915229323e-05,4,0
NSD3,1119,0.2707899115964639,0.4934997399895995,7.441144051783962e-05,3,0
RWDD4,1120,0.2706987027369135,0.0889235569422776,0.0,0,0
ASF1A,1121,0.2706131045241809,0.4929797191887675,5.81915226218127e-05,3,0
SLC5A3,1122,0.2704362974518981,0.4924596983879355,1.247974395000005e-07,1,0
UBA5,1123,0.2702594903796152,0.4919396775871035,0.00032693943034754714,12,0
ZBTB17,1124,0.2700826833073323,0.4914196567862715,2.695048852176699e-05,2,0
GALK2,1125,0.2699058762350494,0.4908996359854394,1.6915552330741988e-05,3,0
METTL26,1126,0.2697290691627665,0.4903796151846074,9.07062822302134e-07,1,0
COA1,1127,0.2695522620904836,0.4898595943837753,2.2591088523156e-06,2,0
NSMAF,1128,0.2693754550182007,0.4893395735829433,0.0,0,0
NRM,1129,0.2691986479459178,0.4888195527821113,0.0,0,0
DOCK5,1130,0.2689823522341659,0.1804472178887155,5.072274393909864e-05,3,0
CXCR3,1131,0.2686682267290692,0.4872594903796152,0.013347845875181584,17,0
MSRB1,1132,0.2684914196567863,0.4867394695787831,0.0,1,0
EPB41L3,1133,0.2683146125845034,0.4862194487779511,0.00019591896572230272,2,0
MICU2,1134,0.2682245959863979,0.2303692147685907,1.8972409683872624e-06,3,0
KCTD18,1135,0.2682174318736631,0.21996879875195,2.1430586030471153e-05,1,0
UFM1,1136,0.2681378055122205,0.485699427977119,5.968762489749675e-05,5,0
C1orf174,1137,0.2681107536061248,0.063442537701508,0.0,0,0
TTC12,1138,0.2679609984399376,0.485179407176287,0.0,0,0
ING4,1139,0.2676073842953718,0.484139365574623,9.915609726487485e-05,2,0
POMT2,1140,0.2674305772230889,0.4836193447737909,0.0,0,0
B4GALT5,1141,0.267253770150806,0.4830993239729589,0.0,1,0
ASCC2,1142,0.2671737512906053,0.0213208528341133,9.974134038838937e-06,4,0
CDKL2,1143,0.2670769630785231,0.4825793031721269,0.0,0,0
VPS45,1144,0.2667233489339574,0.4815392615704628,0.00011636308327078054,4,0
ATP5MG,1145,0.2666076434080133,0.2173686947477899,3.6209749843720744e-05,12,0
MTMR8,1146,0.2665465418616745,0.4810192407696307,0.0001175157011226556,8,0
G6PD,1147,0.2663697347893916,0.4804992199687987,0.00044787486285527645,15,0
XPO5,1148,0.2661929277171087,0.4799791991679667,7.591082703495309e-05,1,0
SHMT2,1149,0.2660161206448258,0.4794591783671347,0.00021115290561859125,15,0
CCDC12,1150,0.2658393135725429,0.4789391575663027,0.0,0,0
MSC,1151,0.26566250650026,0.4784191367654706,0.0,0,0
BCL7C,1152,0.2651320852834113,0.4768590743629745,7.461923961692594e-05,4,0
SMTN,1153,0.2649552782111284,0.4763390535621425,9.223714955340224e-06,1,0
BSPRY,1154,0.2644248569942797,0.4747789911596464,0.0,0,0
WWP2,1155,0.2642480499219969,0.4742589703588143,0.0002683649513491193,10,0
CPSF6,1156,0.264071242849714,0.4737389495579823,0.00010906695687605443,5,0
PYCARD,1157,0.2638944357774311,0.4732189287571502,0.0007433629596000895,4,0
EME2,1158,0.2637176287051482,0.4726989079563182,1.4752126814662973e-05,8,0
UBTD2,1159,0.2635408216328653,0.4721788871554862,0.0,0,0
REXO4,1160,0.2633640145605824,0.4716588663546542,4.383813115734303e-05,2,0
BTRC,1161,0.2630104004160166,0.4706188247529901,0.000501623520652427,13,0
ANAPC7,1162,0.2628335933437338,0.4700988039521581,0.0005359123756439073,12,0
SERPINB1,1163,0.2626567862714509,0.469578783151326,0.0,0,0
ABHD14B,1164,0.262479979199168,0.469058762350494,2.3695464354511835e-06,1,0
FLACC1,1165,0.2623031721268851,0.4685387415496619,0.0,0,0
OGG1,1166,0.2617727509100364,0.4669786791471659,0.000460139594019044,9,0
DGKZ,1167,0.2615959438377535,0.4664586583463339,1.344309681904597e-05,3,0
PGGHG,1168,0.2612423296931877,0.4654186167446698,0.0,0,0
HPS5,1169,0.2611918823028384,0.31201248049922,1.2708823049991272e-05,4,0
MYL12B,1170,0.2610655226209049,0.4648985959438377,6.305642579836648e-05,5,0
CEP89,1171,0.2609924969547635,0.1118044721788871,9.629469160410866e-06,3,0
DENND4B,1172,0.260888715548622,0.4643785751430057,4.08414345541759e-06,2,0
MUC1,1173,0.2606137187048852,0.2418096723868954,0.0005727694228871017,6,0
OTUD7B,1174,0.2605351014040561,0.4633385335413416,0.0003428252077474318,6,0
DTD2,1175,0.2603582943317732,0.4628185127405096,7.019690787296905e-07,2,0
H2BC8,1176,0.2601814872594904,0.4622984919396776,9.799788925642338e-05,4,0
SHKBP1,1177,0.2600046801872075,0.4617784711388455,3.141862981541266e-05,1,0
GOLGA1,1178,0.2598278731149246,0.4612584503380135,2.0279542422562074e-05,3,0
WWC3,1179,0.2596510660426417,0.4607384295371814,0.0,0,0
S100A5,1180,0.2594742589703588,0.4602184087363494,0.0,0,0
MCU,1181,0.2592974518980759,0.4596983879355174,5.215381241812137e-06,5,0
OXSR1,1182,0.259120644825793,0.4591783671346854,0.0,0,0
ZFAND2B,1183,0.2589438377535101,0.4586583463338533,0.0,0,0
SCAND3,1184,0.2584134165366615,0.4570982839313572,0.0,0,0
PIK3C2B,1185,0.2583635768483584,0.0977639105564222,0.00012995498284143025,7,0
MTRF1L,1186,0.2582366094643786,0.4565782631305252,1.1401240532340478e-05,4,0
GTPBP1,1187,0.2578829953198128,0.4555382215288611,0.00023704917409007764,4,0
UBE2E2,1188,0.2578818331091255,0.1352054082163286,6.109546873975866e-05,2,0
PDLIM5,1189,0.2577061882475299,0.4550182007280291,1.132848894390473e-05,2,0
CCDC43,1190,0.257529381175247,0.4544981799271971,4.2668820189612556e-05,1,0
CST7,1191,0.2571757670306812,0.453458138325533,0.0016276637627675602,7,0
SNX8,1192,0.2570632462830494,0.1336453458138325,5.6137293653225525e-06,4,0
MAPK9,1193,0.2568221528861154,0.4524180967238689,0.0010369839521386925,10,0
CA11,1194,0.2566453458138326,0.4518980759230369,0.0,0,0
KRCC1,1195,0.2564685387415497,0.4513780551222049,0.0,0,0
PIMREG,1196,0.2562917316692668,0.4508580343213728,9.688999396712794e-05,4,0
ECHDC1,1197,0.2559381175247009,0.4498179927197088,4.3150167761647336e-06,1,0
CASP6,1198,0.2557613104524181,0.4492979719188767,0.0002126710801651207,7,0
MEGF8,1199,0.2555845033801353,0.4487779511180447,0.0,0,0
DIXDC1,1200,0.2552308892355694,0.4477379095163806,1.0076352842634977e-05,2,0
SPRY1,1201,0.2551184385941285,0.3239729589183567,0.0,0,0
MGLL,1202,0.2548772750910036,0.4466978679147166,5.050683249343547e-05,10,0
CLPTM1,1203,0.2547004680187207,0.4461778471138845,0.0,1,0
ABAT,1204,0.2545236609464378,0.4456578263130525,2.290113660104043e-05,5,0
PHRF1,1205,0.2545235458765524,0.2704108164326573,0.0,0,0
SHQ1,1206,0.2541700468018721,0.4446177847113884,0.00021421425136592683,3,0
ZNF567,1207,0.2539932397295892,0.4440977639105564,0.0,1,0
GPR63,1208,0.2536396255850234,0.4430577223088923,0.0,0,0
GPR157,1209,0.2534628185127405,0.4425377015080603,0.0,1,0
N4BP2L1,1210,0.2532860114404576,0.4420176807072283,7.852155693227235e-06,5,0
PLEKHF1,1211,0.2529323972958918,0.4409776391055642,0.0,0,0
CIRBP,1212,0.2525787831513261,0.4399375975039001,0.0,0,0
TUBB2A,1213,0.2524019760790432,0.4394175767030681,3.220934192814005e-05,3,0
LTBP3,1214,0.252328669152016,0.0067602704108164,3.105848738731835e-05,1,0
C5orf63,1215,0.2522251690067603,0.4388975559022361,0.0,0,0
BRAT1,1216,0.2518715548621945,0.437857514300572,0.0,1,0
THAP8,1217,0.2515179407176287,0.4368174726989079,0.0,0,0
INTS6,1218,0.2513411336453458,0.4362974518980759,2.10337171013714e-06,3,0
ZNF92,1219,0.2511643265730629,0.4357774310972439,0.0,0,0
CACUL1,1220,0.2508107124284972,0.4347373894955798,2.0301988528498683e-05,1,0
ZNF630,1221,0.2506339053562142,0.4342173686947478,0.0,0,0
MREG,1222,0.2502802912116485,0.4331773270930837,5.441223409000173e-05,3,0
IQCG,1223,0.2501034841393655,0.4326573062922517,0.0,1,0
ZFAND4,1224,0.2499266770670827,0.4321372854914196,0.0,0,0
POGLUT2,1225,0.2497498699947998,0.4316172646905876,0.0,0,0
DPF3,1226,0.2495730629225169,0.4310972438897555,0.0,0,0
POU2F2,1227,0.249396255850234,0.4305772230889235,0.00019295312015927304,3,0
DUS4L,1228,0.2492194487779511,0.4300572022880915,0.0,0,0
CRYZL1,1229,0.2490426417056682,0.4295371814872595,2.7274813334848583e-06,3,0
MKNK1,1230,0.2488658346333853,0.4290171606864275,1.7803897102474604e-05,2,0
EGR1,1231,0.2486890275611024,0.4284971398855954,0.000873653839541794,12,0
EDC3,1232,0.2485122204888195,0.4279771190847634,5.43413892591192e-05,6,0
PLEKHB1,1233,0.2483354134165366,0.4274570982839313,2.148131759390265e-05,1,0
GPALPP1,1234,0.2481586063442538,0.4269370774830993,3.3414687709120656e-07,1,0
PPP3R1,1235,0.2479817992719709,0.4264170566822673,0.00016992777662218722,5,0
KDM6A,1236,0.247804992199688,0.4258970358814352,0.00036669956623775266,18,0
MZF1,1237,0.2476281851274051,0.4253770150806032,9.076464831192055e-05,4,0
DENND5A,1238,0.2474513780551222,0.4248569942797712,3.7330099053782526e-06,2,0
ANKRD28,1239,0.2471320209905737,0.0135205408216328,1.946486599352654e-05,2,0
KCNK5,1240,0.2467441497659906,0.422776911076443,0.0,2,0
IL26,1241,0.2465673426937077,0.422256890275611,0.002956558822537688,10,0
TIGD5,1242,0.2463905356214248,0.421736869474779,0.0,0,0
CSRP1,1243,0.2462137285491419,0.4212168486739469,1.718485727298069e-05,2,0
H1-4,1244,0.2460369214768591,0.4206968278731149,0.00010653498924841685,3,0
FERRY3,1245,0.2458601144045762,0.4201768070722829,0.0,0,0
TMEM30B,1246,0.2455065002600104,0.4191367654706188,0.0,0,0
RAB5C,1247,0.2453696644031774,0.1237649505980239,6.145122731115055e-05,7,0
CBX4,1248,0.2453296931877275,0.4186167446697867,0.00029964896554829763,10,0
IQGAP1,1249,0.2452291088024595,0.2230889235569422,0.00010746029695399281,8,0
ZNF783,1250,0.2451528861154446,0.4180967238689547,2.3097412795764118e-07,1,0
SOD2,1251,0.2447992719708788,0.4170566822672907,0.0010650168812844669,11,0
RBL1,1252,0.2446224648985959,0.4165366614664587,0.00023184752215625555,3,0
ATE1,1253,0.244445657826313,0.4160166406656266,1.8519238219320033e-05,1,0
CCNK,1254,0.2442688507540301,0.4154966198647946,0.000157341936757727,7,0
TGFBRAP1,1255,0.2440920436817472,0.4149765990639625,0.0003898297235332186,5,0
GRAMD1A,1256,0.2439152366094644,0.4144565782631305,0.0,0,0
SLC25A32,1257,0.2435616224648986,0.4134165366614664,2.2717635504595108e-05,3,0
CAAP1,1258,0.2433900120689599,0.0930837233489339,5.175469225081696e-06,1,0
NEIL2,1259,0.2432080083203328,0.4123764950598024,0.0001535030309260909,5,0
SLC17A5,1260,0.242854394175767,0.4113364534581383,5.487441160649737e-07,1,0
CIAO1,1261,0.2426775871034841,0.4108164326573063,1.787707661885613e-05,1,0
C11orf21,1262,0.2425007800312012,0.4102964118564742,0.0,0,0
UBN1,1263,0.242207157308724,0.1939677587103484,0.0,0,0
SLC9B2,1264,0.2421471658866354,0.4092563702548102,0.0,0,0
GGA2,1265,0.2417935517420697,0.4082163286531461,0.0,0,0
RBMS1,1266,0.241263130525221,0.40665626625065,6.299578917618821e-05,5,0
SLC10A3,1267,0.2410863234529381,0.4061362454498179,2.3857586615225232e-05,2,0
MYH10,1268,0.2409095163806552,0.4056162246489859,6.254068524878073e-05,6,0
SEC22C,1269,0.2407327093083723,0.4050962038481539,4.483650304677118e-06,3,0
TM6SF1,1270,0.2405559022360894,0.4045761830473219,0.0,0,0
PSMD5,1271,0.2403618149737383,0.0332813312532501,0.0013385970547872032,10,0
ZNF185,1272,0.2402022880915236,0.4035361414456578,0.0,1,0
AKAP10,1273,0.2400254810192408,0.4030161206448258,2.1781092331948518e-05,3,0
RGL4,1274,0.2398486739469578,0.4024960998439937,0.0,0,0
TRAPPC3,1275,0.239671866874675,0.4019760790431617,7.961671104228032e-06,2,0
QSOX2,1276,0.2394950598023921,0.4014560582423297,0.0,0,0
PITPNA,1277,0.2393182527301092,0.4009360374414976,9.38965100646318e-05,3,0
C10orf88,1278,0.2391414456578263,0.4004160166406656,0.0,1,0
LCP2,1279,0.2389646385855434,0.3998959958398336,0.00020928344644816833,5,0
GAL3ST4,1280,0.2388403166633413,0.2116484659386375,9.866956403255924e-05,1,0
TMEM106C,1281,0.2387878315132605,0.3993759750390016,0.0,1,0
FAM20B,1282,0.2386278072891478,0.0358814352574103,3.632926596773459e-07,3,0
SKP2,1283,0.2384342173686947,0.3983359334373375,0.0009997003196402113,9,0
ZC3H10,1284,0.2382574102964118,0.3978159126365054,0.0,0,0
GDPD5,1285,0.238080603224129,0.3972958918356734,5.903925450157128e-06,2,0
SLC25A4,1286,0.2379037961518461,0.3967758710348414,0.0002316410458524644,6,0
ABCC1,1287,0.2377269890795632,0.3962558502340094,2.823307651980256e-06,2,0
CEP97,1288,0.23759262278811,0.2579303172126885,1.2922695792294994e-05,5,0
ADAM22,1289,0.2375501820072803,0.3957358294331773,2.578055563317633e-07,1,0
MED23,1290,0.2373733749349974,0.3952158086323453,0.00019137807273305026,5,0
LAMP1,1291,0.2370197607904316,0.3941757670306812,0.0015772842741347832,11,0
TRPT1,1292,0.2368429537181487,0.3936557462298491,2.4717330021134356e-06,2,0
MIA2,1293,0.2366661466458658,0.3931357254290171,0.0,1,0
KCTD11,1294,0.2364893395735829,0.3926157046281851,0.00011041939720712132,3,0
UFSP2,1295,0.2363125325013,0.3920956838273531,4.099962637083547e-05,3,0
DCUN1D3,1296,0.2361357254290171,0.3915756630265211,6.345702910631302e-05,8,0
GMDS,1297,0.2359589183567342,0.391055642225689,5.964762349858481e-05,6,0
SERINC1,1298,0.2356053042121685,0.3900156006240249,2.589072396266214e-06,1,0
TTYH2,1299,0.2354284971398856,0.3894955798231929,0.0,0,0
ARHGAP32,1300,0.2353688184060592,0.0062402496099844,4.009706657415788e-05,2,0
SPNS3,1301,0.2352516900676027,0.3889755590223609,0.0,0,0
GATAD2B,1302,0.2348980759230369,0.3879355174206968,0.00017504944336830345,5,0
RTN4,1303,0.234721268850754,0.3874154966198648,9.522304298744754e-06,2,0
CFAP68,1304,0.2345444617784711,0.3868954758190328,0.0,0,0
PEA15,1305,0.2343676547061882,0.3863754550182007,0.0,0,0
AP1G1,1306,0.2342118373737704,0.0130005200208008,0.00014165524389294368,11,0
DCP1B,1307,0.2341908476339053,0.3858554342173687,2.4560840860692034e-05,3,0
RC3H1,1308,0.2340140405616224,0.3853354134165366,6.976192116860628e-05,6,0
CTPS2,1309,0.2338372334893396,0.3848153926157046,3.7575315678189255e-05,3,0
EID1,1310,0.2336604264170567,0.3842953718148726,9.723581491732619e-05,2,0
CNPY4,1311,0.2334836193447738,0.3837753510140406,0.0,0,0
SCARB1,1312,0.2333068122724909,0.3832553302132085,0.001019493307379239,14,0
RAP2B,1313,0.2329531981279251,0.3822152886115444,0.00011742915285578302,3,0
C15orf48,1314,0.2327763910556422,0.3816952678107124,4.4057261549043015e-06,3,0
CTSO,1315,0.2325995839833593,0.3811752470098803,9.876618780186574e-05,1,0
APMAP,1316,0.2324227769110764,0.3806552262090483,0.00010752435681204094,6,0
TESK2,1317,0.2322459698387935,0.3801352054082163,1.4248519710862765e-05,1,0
RIPK3,1318,0.2320691627665106,0.3796151846073843,0.0005399298940951234,6,0
ASRGL1,1319,0.231538741549662,0.3780551222048882,0.0,0,0
TMEM35B,1320,0.2313619344773791,0.3775351014040561,0.0,0,0
KLHL5,1321,0.2310083203328133,0.3764950598023921,0.0,0,0
SUCO,1322,0.2308315132605304,0.37597503900156,1.0975245574959623e-05,1,0
WDR47,1323,0.2306547061882475,0.375455018200728,0.0,0,0
NSUN3,1324,0.2304778991159646,0.374934997399896,7.1339887089273375e-06,4,0
SH3GLB2,1325,0.2303010920436817,0.374414976599064,0.0,0,0
MFAP3,1326,0.229947477899116,0.3733749349973999,0.0,1,0
MTR,1327,0.229770670826833,0.3728549141965678,7.457647004861135e-05,8,0
AKR1B1,1328,0.2295938637545502,0.3723348933957358,3.842794454717822e-06,3,0
RP9,1329,0.2294170566822673,0.3718148725949038,8.166349635367405e-06,1,0
SECTM1,1330,0.2292402496099844,0.3712948517940718,0.0,0,0
SSBP3,1331,0.2290634425377015,0.3707748309932397,0.0,0,0
PEX11G,1332,0.2288866354654186,0.3702548101924077,0.0,1,0
TRAPPC9,1333,0.2283562142485699,0.3686947477899115,1.5836467967205407e-05,3,0
SEC62,1334,0.228179407176287,0.3681747269890795,9.034211457358873e-05,7,0
CAMK2D,1335,0.2280026001040041,0.3676547061882475,2.0360210811517123e-06,2,0
PLEKHB2,1336,0.2278257930317213,0.3671346853874155,2.3740422949718976e-05,1,0
BMAL2,1337,0.2276489859594384,0.3666146645865835,0.002672775836790294,3,0
GLO1,1338,0.2272953718148726,0.3655746229849194,5.098635530468028e-05,6,0
OSTC,1339,0.2271185647425897,0.3650546021840873,1.177843632275365e-05,1,0
ZNF839,1340,0.2267649505980239,0.3640145605824233,0.0,0,0
CAMK2N1,1341,0.226588143525741,0.3634945397815912,8.107688434749633e-07,1,0
HEXIM2,1342,0.2262345293811752,0.3624544981799272,0.0,0,0
PDXP,1343,0.2260577223088923,0.3619344773790952,4.143493147886962e-05,2,0
SLC25A39,1344,0.2258809152366094,0.3614144565782631,3.382107730493544e-06,2,0
TMEM154,1345,0.2257041081643265,0.3608944357774311,0.0,0,0
MPND,1346,0.2253504940197608,0.359854394175767,2.791108365651667e-05,2,0
POC1B,1347,0.2251736869474779,0.359334373374935,2.7840115754842727e-05,2,0
BRD4,1348,0.224996879875195,0.358814352574103,0.0007647606489302165,23,0
ZNF771,1349,0.2247882662002859,0.1008840353614144,0.0,0,0
BLOC1S5,1350,0.2246432657306292,0.3577743109724389,9.201911656021006e-07,2,0
TXNIP,1351,0.2244664586583463,0.3572542901716068,0.0009317993069276497,7,0
ATAD3A,1352,0.2242896515860634,0.3567342693707748,2.862492878320502e-06,2,0
NECAP1,1353,0.2239360374414976,0.3556942277691107,4.8958308130906415e-06,1,0
RMDN3,1354,0.2237592303692148,0.3551742069682787,0.00024322767594452008,2,0
TCF3,1355,0.2235824232969319,0.3546541861674467,0.00024942018640993836,4,0
THOP1,1356,0.2234306709919095,0.1934477379095164,0.0,1,0
GALNT4,1357,0.223405616224649,0.3541341653666147,0.0,1,0
ADAMTS10,1358,0.2230520020800832,0.3530941237649506,0.0,1,0
ZNF518B,1359,0.2228776455686318,0.1040041601664066,0.0,0,0
ZNF512,1360,0.2226983879355174,0.3520540821632865,0.0,0,0
SNX12,1361,0.2225215808632345,0.3515340613624545,4.430033344677153e-06,3,0
ARMC6,1362,0.2221679667186687,0.3504940197607904,0.0,1,0
CORO1B,1363,0.2218143525741029,0.3494539781591264,5.108414674038449e-05,4,0
TRIM69,1364,0.2214607384295371,0.3484139365574623,3.554261286293563e-05,1,0
HCCS,1365,0.2212839313572543,0.3478939157566302,1.0138199548773925e-05,4,0
PWWP2B,1366,0.2209303172126885,0.3468538741549662,0.0,0,0
RGS12,1367,0.2205767030681227,0.3458138325533021,4.222507771796671e-05,3,0
MGME1,1368,0.2203998959958398,0.3452938117524701,5.35702934602348e-07,1,0
CENPB,1369,0.2202230889235569,0.344773790951638,1.4269271388769657e-05,2,0
TBC1D9B,1370,0.220046281851274,0.344253770150806,6.6550410923438355e-06,1,0
TSEN15,1371,0.2196926677067082,0.3432137285491419,0.0,0,0
MKKS,1372,0.2193390535621425,0.3421736869474779,1.0126236721246667e-05,1,0
TMEM208,1373,0.2191622464898596,0.3416536661466459,0.0,2,0
CAMK1D,1374,0.2188086323452938,0.3406136245449818,0.0002533323085213599,5,0
SLC38A2,1375,0.2186318252730109,0.3400936037441497,3.565522562778193e-05,6,0
TNFSF9,1376,0.218455018200728,0.3395735829433177,0.004705506411730336,5,0
RGS10,1377,0.2182782111284451,0.3390535621424857,3.113331819645758e-05,3,0
FAM229B,1378,0.2181014040561622,0.3385335413416536,0.0,0,0
KRAS,1379,0.2180675801231656,0.0504420176807072,0.002017352791323366,22,0
KPTN,1380,0.2179245969838793,0.3380135205408216,0.00020386643715599744,2,0
ZNF75A,1381,0.2177477899115965,0.3374934997399896,0.0,0,0
LETM1,1382,0.2173941757670307,0.3364534581383255,1.950741147656653e-06,4,0
PTGES3,1383,0.2172445138295251,0.2470098803952158,8.092722626493082e-05,4,0
ARSG,1384,0.2172173686947477,0.3359334373374935,0.0,0,0
ATP7A,1385,0.216863754550182,0.3348933957358294,0.00041263705287950545,3,0
EFCAB2,1386,0.2166869474778991,0.3343733749349974,0.0,1,0
TAFAZZIN,1387,0.2165101404056162,0.3338533541341654,0.00018644061121885177,4,0
DIS3L2,1388,0.2163333333333333,0.3333333333333333,6.714709919622194e-05,4,0
DCLRE1A,1389,0.2161565262610504,0.3328133125325013,7.850017041239938e-06,6,0
PAGR1,1390,0.2158029121164846,0.3317732709308372,6.27951248809602e-05,3,0
CNOT9,1391,0.2156261050442018,0.3312532501300052,2.2201800431721077e-05,3,0
ATXN7L3,1392,0.2154492979719189,0.3307332293291731,0.0,1,0
DNAL4,1393,0.215272490899636,0.3302132085283411,9.715535944145281e-07,1,0
B3GLCT,1394,0.2150956838273531,0.3296931877275091,0.0,1,0
NCR3,1395,0.2149188767550702,0.3291731669266771,0.0034253929263113048,6,0
HGSNAT,1396,0.2147420696827873,0.328653146125845,2.00320628115847e-06,2,0
CYTH2,1397,0.2145652626105044,0.328133125325013,0.0,0,0
ST3GAL4,1398,0.2143884555382215,0.3276131045241809,2.9128154848053836e-06,3,0
SEC31B,1399,0.2142116484659386,0.3270930837233489,9.614250815511906e-07,1,0
DNAJC15,1400,0.2140348413936557,0.3265730629225169,1.4746922197349396e-05,3,0
PAIP2,1401,0.2138580343213728,0.3260530421216848,7.382821439722534e-08,1,0
GDI1,1402,0.2136812272490899,0.3255330213208528,2.773122553845885e-05,7,0
SLC39A1,1403,0.2135044201768071,0.3250130005200208,0.00013131035261430406,2,0
ZSCAN22,1404,0.2133276131045242,0.3244929797191888,0.0,1,0
ACAP2,1405,0.2127971918876755,0.3229329173166926,7.467279922917269e-07,1,0
APOL2,1406,0.2126203848153926,0.3224128965158606,0.0,1,0
NIPA1,1407,0.2124435777431097,0.3218928757150286,4.532956137146168e-06,2,0
NRN1,1408,0.2122667706708268,0.3213728549141966,0.0,0,0
YBEY,1409,0.2117363494539781,0.3198127925117004,4.1541155312355e-06,2,0
ROGDI,1410,0.2115595423816952,0.3192927717108684,0.0,0,0
DIAPH2,1411,0.2113827353094124,0.3187727509100364,9.76558080931175e-06,2,0
ZNF641,1412,0.2112059282371295,0.3182527301092043,0.0,0,0
ACSL4,1413,0.2110291211648466,0.3177327093083723,3.613678100034319e-05,9,0
KCTD9,1414,0.2108523140925637,0.3172126885075403,0.00028431236806769356,3,0
ZNRD2,1415,0.2106755070202808,0.3166926677067083,0.0,0,0
BRPF1,1416,0.2105952321513728,0.1066042641705668,2.1858552982139303e-05,3,0
STRIP1,1417,0.2104986999479979,0.3161726469058762,0.0,0,0
EDRF1,1418,0.210321892875715,0.3156526261050442,1.7449736055566888e-05,2,0
UBE3C,1419,0.2097914716588663,0.3140925637025481,2.3837384103880164e-05,3,0
NEIL3,1420,0.2096146645865834,0.313572542901716,0.0002580734689405924,10,0
ATP13A3,1421,0.2094378575143005,0.313052522100884,0.00013412590129323424,1,0
USP22,1422,0.2092610504420177,0.312532501300052,0.00014416934255053864,5,0
FANCI,1423,0.2089074362974519,0.3114924596983879,1.850667607406415e-05,9,0
PPT2,1424,0.2085538221528861,0.3104524180967238,1.0339257957051038e-05,4,0
KPNA6,1425,0.2083770150806032,0.3099323972958918,0.0001881466149645981,3,0
YOD1,1426,0.2082002080083203,0.3094123764950598,0.00029459365743792306,10,0
RAVER1,1427,0.2081910182110552,0.0046801872074883,2.8628947493996982e-05,6,0
DUSP23,1428,0.2080234009360374,0.3088923556942278,0.0,1,0
MADD,1429,0.2078465938637545,0.3083723348933957,0.0,0,0
SLC25A38,1430,0.2076697867914717,0.3078523140925637,3.7006415257945452e-06,2,0
MAP1LC3A,1431,0.2074929797191887,0.3073322932917317,0.0004696483909060671,7,0
NGLY1,1432,0.2073161726469058,0.3068122724908996,0.00014129077448685854,2,0
GPATCH4,1433,0.207139365574623,0.3062922516900676,0.0,0,0
CBX1,1434,0.2069783486149342,0.1279251170046801,2.8835105889815014e-05,2,0
CLDND2,1435,0.2069625585023401,0.3057722308892355,0.0,0,0
AHNAK,1436,0.2067857514300572,0.3052522100884035,7.260025748411795e-05,5,0
